Year,Project,Trip No,Adfg No,Vessel Name,Effort No,Station No,G Stat Area,Species,Specimen No,Otolith Number,Sex,Maturity,Length Type Code,Length Millimeters,Weight Kilograms,Age,Age Type,Age Readability Code,Age Readability,Specimen Comment
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,31,194,Female,Mature,01,640,2.7,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,32,,Not observed,Not Observed,01,520,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,33,195,Female,Immature,01,560,1.7,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,34,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,35,196,Male,Immature,01,500,1.4,4,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,36,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,37,197,Male,Mature,01,520,1.4,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,11,4,345631,Sablefish,38,,Not observed,Not Observed,01,510,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,1,198,Female,Mature,01,680,3.3,6,,05,Unsure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,2,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,3,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,4,199,Female,Mature,01,710,3.9,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,5,200,Female,Mature,01,670,3,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,6,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,7,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,8,201,Female,Mature,01,710,3.9,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,9,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,10,202,Male,Mature,01,580,2.1,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,11,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,12,203,Male,Mature,01,620,2.5,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,13,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,14,204,Male,Mature,01,660,2.8,15,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,15,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,16,205,Female,Immature,01,640,3,7,,01,Very Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,17,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,18,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,19,206,Female,Immature,01,600,2.4,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,20,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,21,207,Male,Mature,01,630,2.7,9,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,22,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,23,208,Female,Immature,01,620,2.7,6,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,24,209,Female,Immature,01,580,2.2,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,25,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,26,,Not observed,Not Observed,01,660,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,27,,Not observed,Not Observed,01,720,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,28,210,Male,Mature,01,650,2.6,7,,01,Very Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,29,211,Female,Mature,01,620,2.7,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,30,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,31,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,32,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,33,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,34,212,Female,Mature,01,680,3.3,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,35,213,Male,Mature,01,640,2.5,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,36,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,37,214,Female,Immature,01,620,2.6,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,12,6,345631,Sablefish,38,215,Male,Mature,01,660,3,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,1,216,Female,Mature,01,690,3.7,10,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,2,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,3,217,Female,Immature,01,550,1.6,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,4,218,Female,Mature,01,610,2.3,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,5,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,6,219,Female,Immature,01,600,2,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,7,,Not observed,Not Observed,01,780,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,8,,Not observed,Not Observed,01,820,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,9,220,Female,Mature,01,680,2.9,12,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,10,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,11,221,Female,Immature,01,600,2,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,12,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,13,222,Female,Mature,01,620,2.5,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,14,,Not observed,Not Observed,01,630,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,15,223,Male,Mature,01,580,2.3,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,16,,Not observed,Not Observed,01,660,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,17,224,Female,Mature,01,620,2.2,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,18,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,19,225,Male,Mature,01,620,2.4,11,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,20,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,21,226,Male,Immature,01,570,1.7,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,22,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,23,227,Male,Mature,01,600,2.4,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,24,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,25,228,Female,Mature,01,630,2.5,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,26,,Not observed,Not Observed,01,650,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,27,229,Male,Mature,01,600,2.1,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,28,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,29,230,Female,Immature,01,610,2.3,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,30,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,31,231,Female,Mature,01,720,3.6,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,32,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,33,232,Female,Mature,01,700,4.3,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,34,233,Female,Mature,01,640,2.9,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,35,234,Male,Mature,01,600,2.4,8,,04,Somewhat Unsure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,36,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,37,235,Female,Mature,01,690,3.5,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,38,236,Male,Mature,01,620,2.4,25,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,39,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,13,7,345631,Sablefish,40,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,1,237,Male,Mature,01,580,2,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,2,,Not observed,Not Observed,01,490,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,3,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,4,238,Female,Immature,01,510,1.3,6,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,5,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,6,239,Female,Mature,01,760,4.2,,,09,Unknown,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,7,,Not observed,Not Observed,01,600,,,,,,TAG116485
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,8,240,Female,Immature,01,480,1.1,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,9,,Not observed,Not Observed,01,670,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,10,241,Male,Immature,01,540,1.7,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,11,,Not observed,Not Observed,01,620,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,12,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,13,242,Male,Mature,01,620,2.7,19,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,14,243,Male,Mature,01,680,3.3,20,,04,Somewhat Unsure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,15,,Not observed,Not Observed,01,610,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,16,244,Female,Mature,01,590,2.4,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,17,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,18,245,Female,Mature,01,650,2.8,9,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,19,,Not observed,Not Observed,01,470,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,20,246,Male,Immature,01,500,1.3,4,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,21,,Not observed,Not Observed,01,500,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,22,247,Male,Immature,01,560,1.8,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,23,,Not observed,Not Observed,01,550,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,24,248,Female,Mature,01,710,3.9,10,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,25,,Not observed,Not Observed,01,560,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,26,249,Female,Immature,01,520,1.3,4,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,27,,Not observed,Not Observed,01,590,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,28,250,Male,Immature,01,470,1,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,29,251,Male,Mature,01,670,2.9,23,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,30,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,31,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,32,252,Female,Immature,01,600,2.3,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,33,,Not observed,Not Observed,01,500,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,34,253,Male,Mature,01,540,1.8,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,35,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,1,66376,Tammy Lin,14,8,345631,Sablefish,36,254,Male,Mature,01,700,4.4,25,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,1,1,Female,Mature,01,620,2.53,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,2,2,Female,Mature,01,670,3.23,11,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,3,,Not observed,Not Observed,01,520,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,4,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,5,3,Female,Immature,01,550,1.88,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,6,,Not observed,Not Observed,01,720,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,7,4,Female,Immature,01,540,1.81,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,8,5,Male,Immature,01,520,1.34,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,9,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,10,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,11,6,Female,Immature,01,560,1.3,6,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,12,7,Male,Immature,01,560,1.82,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,13,8,Male,Immature,01,590,1.32,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,14,9,Male,Immature,01,530,1.54,8,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,15,10,Male,Immature,01,490,1.03,5,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,16,11,Male,Mature,01,540,1.45,10,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,17,12,Male,Mature,01,590,2,10,,01,Very Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,18,13,Male,Mature,01,580,1.72,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,19,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,20,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,21,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,22,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,23,,Not observed,Not Observed,01,660,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,24,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,25,,Not observed,Not Observed,01,460,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,26,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,27,14,Female,Mature,01,590,1.92,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,28,,Not observed,Not Observed,01,520,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,29,,Not observed,Not Observed,01,410,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,30,15,Female,Immature,01,490,1.1,4,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,31,16,Female,Mature,01,580,1.38,5,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,32,17,Male,Mature,01,570,1.4,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,33,18,Male,Immature,01,460,,3,,02,Comfortably Sure,Original weight is 0.59 - removed outlier
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,34,,Not observed,Not Observed,01,450,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,35,,Not observed,Not Observed,01,500,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,36,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,37,,Not observed,Not Observed,01,490,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,38,,Not observed,Not Observed,01,850,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,39,19,Female,Mature,01,680,2.52,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,40,20,Male,Mature,01,730,3.4,33,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,1,13,345631,Sablefish,41,21,Female,Mature,01,740,3.15,18,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,1,22,Female,Mature,01,900,8.5,22,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,2,23,Not observed,Not Observed,01,530,2.28,6,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,3,24,Female,Mature,01,610,3.45,7,,01,Very Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,4,25,Female,Immature,01,580,2.12,9,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,5,26,Female,Mature,01,610,2.4,7,,03,Fairly Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,6,27,Not observed,Not Observed,01,690,3.35,7,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,7,28,Male,Immature,01,680,3.15,6,,01,Very Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,8,29,Male,Immature,01,540,1.5,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,9,30,Male,Mature,01,570,2.33,6,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,10,31,Female,Immature,01,580,2.25,9,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,11,32,Not observed,Not Observed,01,610,2.8,8,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,12,33,Female,Mature,01,,3.17,7,,03,Fairly Sure,Original length is 52 cm  - removed outlier
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,13,34,Male,Mature,01,570,2,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,14,,Not observed,Not Observed,01,570,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,15,,Not observed,Not Observed,01,640,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,16,,Not observed,Not Observed,01,780,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,17,,Not observed,Not Observed,01,550,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,18,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,19,,Not observed,Not Observed,01,680,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,20,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,21,,Not observed,Not Observed,01,580,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,22,,Not observed,Not Observed,01,600,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,23,,Not observed,Not Observed,01,700,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,24,,Not observed,Not Observed,01,530,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,25,,Not observed,Not Observed,01,690,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,2,10,345631,Sablefish,26,,Not observed,Not Observed,01,540,,,,,,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,1,35,Male,Immature,01,530,1.84,,,09,Unknown,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,2,36,Male,Immature,01,530,1.62,,,09,Unknown,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,3,37,Male,Immature,01,540,1.63,5,,02,Comfortably Sure,
2023,Chatham Sablefish LL Survey,2,26017,Ida June,3,9,345631,Sablefish,4,38,Male,Immature,01,560,1.9,8,,02,Comfortably Sure,
