Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Subset Number in Order Set,Subset Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Species Code,Species,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Maturity,Maturity Code,Sex,Sex Code,Otolith Number,Otolith Condition Code,Otolith Condition,Age,Age Readability,Age Readability Code,Age Type,Age Type Code,Discard Status Code,Discard Status,Specimen Comments
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,322,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,323,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,324,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,325,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,326,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,327,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,328,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,329,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,330,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,331,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,332,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,333,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,334,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,335,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",8,8,328,Lg. Slinky,N,,997,124,Dover sole,0,Length not taken,,,,,,,,,,,,,,,2,"Discarded, not marketable",
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,41,710,Sablefish,1,Tip of snout to fork of tail,520,1.3,Immature,1,Male,1,186,1,Both Otos Found,6,Very Sure,1,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,42,710,Sablefish,1,Tip of snout to fork of tail,480,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,43,710,Sablefish,1,Tip of snout to fork of tail,500,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,44,710,Sablefish,1,Tip of snout to fork of tail,600,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,45,710,Sablefish,1,Tip of snout to fork of tail,550,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,336,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,337,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,338,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,339,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,340,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,341,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,342,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,343,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,344,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,345,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,346,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,347,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,348,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,349,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",9,9,327,Sm. Slinky,N,,350,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,46,710,Sablefish,1,Tip of snout to fork of tail,580,2.1,Mature,7,Male,1,187,1,Both Otos Found,6,Comfortably Sure,2,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,47,710,Sablefish,1,Tip of snout to fork of tail,540,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,48,710,Sablefish,1,Tip of snout to fork of tail,500,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,49,710,Sablefish,1,Tip of snout to fork of tail,540,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,50,710,Sablefish,1,Tip of snout to fork of tail,630,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,351,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,352,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,353,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,354,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,355,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,356,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,357,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,358,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,359,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,360,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,361,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
2023,Chatham Sablefish Pot Survey,1,37833,ILONA B,Crew Rhea Ehresmann and Kalli Brettrager. Pot and longline comparison study in NSEI waters.,7,345701,22,57.176,-134.766167,57.191333,-134.7785,7/27/2023 7:04,7/27/2023 14:37,7/27/2023 16:09,7:33,Same,30,30,Multiple,330,322,325,Mud,"2-3 sperm whales off starboard side at start of set. Weather: seas less than 1', winds calm 0-5.",10,10,327,Lg. Slinky,N,,362,710,Sablefish,0,Length not taken,,,,,,,,,,,,,,,1,Retained,
