YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,STAT,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,NUMBER_HOOKS,BARE,BAIT,INVALID,SABLEFISH,SUBSET_CONDITION_CODE
1992,603,1,710,NA,NA,1992-08-19T23:21:00Z,NA,NA,NA,NA,NA,NA,9,3,345631,56.569,-134.517667,56.584832999999996,-134.515333,656.5392,97,25,66,0,3,01
1992,603,1,710,NA,NA,1992-08-20T02:35:00Z,NA,NA,NA,NA,NA,NA,10,4,345631,56.671,-134.574333,56.685832999999995,-134.57500000000002,676.6560000000001,100,32,59,0,7,01
1992,603,1,710,NA,NA,1992-08-20T02:35:00Z,NA,NA,NA,NA,NA,NA,10,4,345631,56.671,-134.574333,56.685832999999995,-134.57500000000002,676.6560000000001,98,15,77,0,6,01
1992,603,1,710,NA,NA,1992-08-20T02:35:00Z,NA,NA,NA,NA,NA,NA,10,4,345631,56.671,-134.574333,56.685832999999995,-134.57500000000002,676.6560000000001,100,14,80,0,6,01
1992,603,1,710,NA,NA,1992-08-20T02:35:00Z,NA,NA,NA,NA,NA,NA,10,4,345631,56.671,-134.574333,56.685832999999995,-134.57500000000002,676.6560000000001,100,5,93,0,2,01
1992,603,1,710,NA,NA,1992-08-20T02:35:00Z,NA,NA,NA,NA,NA,NA,10,4,345631,56.671,-134.574333,56.685832999999995,-134.57500000000002,676.6560000000001,100,1,98,0,1,01
1992,603,1,710,NA,NA,1992-08-20T16:30:00Z,NA,NA,NA,NA,NA,NA,11,6,345631,56.698833,-134.420833,56.680833,-134.420333,402.336,98,25,62,0,8,01
1992,603,1,710,NA,NA,1992-08-20T16:30:00Z,NA,NA,NA,NA,NA,NA,11,6,345631,56.698833,-134.420833,56.680833,-134.420333,402.336,100,27,56,0,13,01
1992,603,1,710,NA,NA,1992-08-20T16:30:00Z,NA,NA,NA,NA,NA,NA,11,6,345631,56.698833,-134.420833,56.680833,-134.420333,402.336,98,37,52,0,5,01
1992,603,1,710,NA,NA,1992-08-20T16:30:00Z,NA,NA,NA,NA,NA,NA,11,6,345631,56.698833,-134.420833,56.680833,-134.420333,402.336,100,29,58,0,11,01
1992,603,1,710,NA,NA,1992-08-20T16:30:00Z,NA,NA,NA,NA,NA,NA,11,6,345631,56.698833,-134.420833,56.680833,-134.420333,402.336,98,48,25,0,22,01
1992,603,1,710,NA,NA,1992-08-20T19:45:00Z,NA,NA,NA,NA,NA,NA,12,7,345631,56.725832999999994,-134.4285,56.707,-134.428667,398.6784,98,25,46,0,19,01
1992,603,1,710,NA,NA,1992-08-20T19:45:00Z,NA,NA,NA,NA,NA,NA,12,7,345631,56.725832999999994,-134.4285,56.707,-134.428667,398.6784,98,43,31,0,15,01
1992,603,1,710,NA,NA,1992-08-20T19:45:00Z,NA,NA,NA,NA,NA,NA,12,7,345631,56.725832999999994,-134.4285,56.707,-134.428667,398.6784,100,37,42,0,14,01
1992,603,1,710,NA,NA,1992-08-20T19:45:00Z,NA,NA,NA,NA,NA,NA,12,7,345631,56.725832999999994,-134.4285,56.707,-134.428667,398.6784,100,43,36,0,14,01
1992,603,1,710,NA,NA,1992-08-20T19:45:00Z,NA,NA,NA,NA,NA,NA,12,7,345631,56.725832999999994,-134.4285,56.707,-134.428667,398.6784,99,42,40,0,11,01
1992,603,1,710,NA,NA,1992-08-20T22:56:00Z,NA,NA,NA,NA,NA,NA,13,9,345631,56.734666999999995,-134.479,56.745833,-134.479167,652.8816,100,28,55,0,16,01
1992,603,1,710,NA,NA,1992-08-20T22:56:00Z,NA,NA,NA,NA,NA,NA,13,9,345631,56.734666999999995,-134.479,56.745833,-134.479167,652.8816,99,38,42,0,19,01
1992,603,1,710,NA,NA,1992-08-20T22:56:00Z,NA,NA,NA,NA,NA,NA,13,9,345631,56.734666999999995,-134.479,56.745833,-134.479167,652.8816,99,36,48,0,12,01
1992,603,1,710,NA,NA,1992-08-20T22:56:00Z,NA,NA,NA,NA,NA,NA,13,9,345631,56.734666999999995,-134.479,56.745833,-134.479167,652.8816,102,41,51,0,9,01
1992,603,1,710,NA,NA,1992-08-20T22:56:00Z,NA,NA,NA,NA,NA,NA,13,9,345631,56.734666999999995,-134.479,56.745833,-134.479167,652.8816,100,29,61,0,9,01
1992,603,1,710,NA,NA,1992-08-21T02:01:00Z,NA,NA,NA,NA,NA,NA,14,10,345631,56.791667,-134.528833,56.805167,-134.529167,700.4304000000001,102,25,61,0,10,01
1992,603,1,710,NA,NA,1992-08-21T02:01:00Z,NA,NA,NA,NA,NA,NA,14,10,345631,56.791667,-134.528833,56.805167,-134.529167,700.4304000000001,97,17,69,0,9,01
1992,603,1,710,NA,NA,1992-08-21T02:01:00Z,NA,NA,NA,NA,NA,NA,14,10,345631,56.791667,-134.528833,56.805167,-134.529167,700.4304000000001,101,19,72,0,8,01
1992,603,1,710,NA,NA,1992-08-21T02:01:00Z,NA,NA,NA,NA,NA,NA,14,10,345631,56.791667,-134.528833,56.805167,-134.529167,700.4304000000001,99,20,64,0,12,01
1992,603,1,710,NA,NA,1992-08-21T02:01:00Z,NA,NA,NA,NA,NA,NA,14,10,345631,56.791667,-134.528833,56.805167,-134.529167,700.4304000000001,100,23,74,0,2,01
1992,603,1,710,NA,NA,1992-08-21T16:59:00Z,NA,NA,NA,NA,NA,NA,15,13,345631,56.8355,-134.512833,56.848333,-134.521667,398.6784,100,32,42,0,17,01
1992,603,1,710,NA,NA,1992-08-21T16:59:00Z,NA,NA,NA,NA,NA,NA,15,13,345631,56.8355,-134.512833,56.848333,-134.521667,398.6784,99,36,45,0,11,01
1992,603,1,710,NA,NA,1992-08-21T16:59:00Z,NA,NA,NA,NA,NA,NA,15,13,345631,56.8355,-134.512833,56.848333,-134.521667,398.6784,99,50,31,0,10,01
1992,603,1,710,NA,NA,1992-08-21T16:59:00Z,NA,NA,NA,NA,NA,NA,15,13,345631,56.8355,-134.512833,56.848333,-134.521667,398.6784,99,37,46,0,8,01
1992,603,1,710,NA,NA,1992-08-21T16:59:00Z,NA,NA,NA,NA,NA,NA,15,13,345631,56.8355,-134.512833,56.848333,-134.521667,398.6784,99,24,59,0,9,01
1992,603,1,710,NA,NA,1992-08-21T20:24:00Z,NA,NA,NA,NA,NA,NA,16,16,345631,56.903000000000006,-134.55,56.887333,-134.55,649.224,100,16,69,0,11,01
1992,603,1,710,NA,NA,1992-08-21T20:24:00Z,NA,NA,NA,NA,NA,NA,16,16,345631,56.903000000000006,-134.55,56.887333,-134.55,649.224,100,13,77,0,9,01
1992,603,1,710,NA,NA,1992-08-21T20:24:00Z,NA,NA,NA,NA,NA,NA,16,16,345631,56.903000000000006,-134.55,56.887333,-134.55,649.224,100,13,84,0,1,01
1992,603,1,710,NA,NA,1992-08-21T20:24:00Z,NA,NA,NA,NA,NA,NA,16,16,345631,56.903000000000006,-134.55,56.887333,-134.55,649.224,99,7,89,0,3,01
1992,603,1,710,NA,NA,1992-08-21T20:24:00Z,NA,NA,NA,NA,NA,NA,16,16,345631,56.903000000000006,-134.55,56.887333,-134.55,649.224,98,19,74,0,5,01
1992,603,1,710,NA,NA,1992-08-23T23:30:00Z,NA,NA,NA,NA,NA,NA,17,21,345701,57.113333,-134.703167,57.0955,-134.703667,649.224,100,37,41,0,20,01
1992,603,1,710,NA,NA,1992-08-23T23:30:00Z,NA,NA,NA,NA,NA,NA,17,21,345701,57.113333,-134.703167,57.0955,-134.703667,649.224,100,20,62,0,13,01
1992,603,1,710,NA,NA,1992-08-23T23:30:00Z,NA,NA,NA,NA,NA,NA,17,21,345701,57.113333,-134.703167,57.0955,-134.703667,649.224,100,15,65,0,12,01
1992,603,1,710,NA,NA,1992-08-23T23:30:00Z,NA,NA,NA,NA,NA,NA,17,21,345701,57.113333,-134.703167,57.0955,-134.703667,649.224,99,17,72,0,8,01
1992,603,1,710,NA,NA,1992-08-23T23:30:00Z,NA,NA,NA,NA,NA,NA,17,21,345701,57.113333,-134.703167,57.0955,-134.703667,649.224,100,9,75,0,14,01
1992,603,1,710,NA,NA,1992-08-24T02:53:00Z,NA,NA,NA,NA,NA,NA,18,22,345701,57.176333,-134.799833,57.194500000000005,-134.8085,577.9008,100,17,73,0,6,01
1992,603,1,710,NA,NA,1992-08-24T02:53:00Z,NA,NA,NA,NA,NA,NA,18,22,345701,57.176333,-134.799833,57.194500000000005,-134.8085,577.9008,100,15,74,0,8,01
1992,603,1,710,NA,NA,1992-08-24T02:53:00Z,NA,NA,NA,NA,NA,NA,18,22,345701,57.176333,-134.799833,57.194500000000005,-134.8085,577.9008,97,11,73,0,6,01
1992,603,1,710,NA,NA,1992-08-24T02:53:00Z,NA,NA,NA,NA,NA,NA,18,22,345701,57.176333,-134.799833,57.194500000000005,-134.8085,577.9008,100,17,72,0,6,01
1992,603,1,710,NA,NA,1992-08-24T02:53:00Z,NA,NA,NA,NA,NA,NA,18,22,345701,57.176333,-134.799833,57.194500000000005,-134.8085,577.9008,99,15,71,0,7,01
1992,603,1,710,NA,NA,1992-08-24T17:08:00Z,NA,NA,NA,NA,NA,NA,19,35,345731,57.535332999999994,-134.693667,57.555333,-134.697167,325.5264,100,16,59,0,20,01
1992,603,1,710,NA,NA,1992-08-24T17:08:00Z,NA,NA,NA,NA,NA,NA,19,35,345731,57.535332999999994,-134.693667,57.555333,-134.697167,325.5264,100,19,42,0,28,01
1992,603,1,710,NA,NA,1992-08-24T17:08:00Z,NA,NA,NA,NA,NA,NA,19,35,345731,57.535332999999994,-134.693667,57.555333,-134.697167,325.5264,101,15,60,0,14,01
1992,603,1,710,NA,NA,1992-08-24T17:08:00Z,NA,NA,NA,NA,NA,NA,19,35,345731,57.535332999999994,-134.693667,57.555333,-134.697167,325.5264,99,23,49,0,12,01
1992,603,1,710,NA,NA,1992-08-24T17:08:00Z,NA,NA,NA,NA,NA,NA,19,35,345731,57.535332999999994,-134.693667,57.555333,-134.697167,325.5264,101,23,46,0,19,01
1992,603,1,710,NA,NA,1992-08-24T20:10:00Z,NA,NA,NA,NA,NA,NA,20,37,345731,57.546333,-134.745333,57.566167,-134.745667,583.3872,100,19,65,0,9,01
1992,603,1,710,NA,NA,1992-08-24T20:10:00Z,NA,NA,NA,NA,NA,NA,20,37,345731,57.546333,-134.745333,57.566167,-134.745667,583.3872,97,9,74,0,8,01
1992,603,1,710,NA,NA,1992-08-24T20:10:00Z,NA,NA,NA,NA,NA,NA,20,37,345731,57.546333,-134.745333,57.566167,-134.745667,583.3872,101,16,78,0,6,01
1992,603,1,710,NA,NA,1992-08-24T20:10:00Z,NA,NA,NA,NA,NA,NA,20,37,345731,57.546333,-134.745333,57.566167,-134.745667,583.3872,102,9,86,0,4,01
1992,603,1,710,NA,NA,1992-08-24T20:10:00Z,NA,NA,NA,NA,NA,NA,20,37,345731,57.546333,-134.745333,57.566167,-134.745667,583.3872,99,6,84,0,9,01
1992,603,1,710,NA,NA,1992-08-24T23:13:00Z,NA,NA,NA,NA,NA,NA,21,39,345731,57.607,-134.709,57.589332999999996,-134.701667,398.6784,101,16,58,0,24,01
1992,603,1,710,NA,NA,1992-08-24T23:13:00Z,NA,NA,NA,NA,NA,NA,21,39,345731,57.607,-134.709,57.589332999999996,-134.701667,398.6784,100,24,51,0,21,01
1992,603,1,710,NA,NA,1992-08-24T23:13:00Z,NA,NA,NA,NA,NA,NA,21,39,345731,57.607,-134.709,57.589332999999996,-134.701667,398.6784,99,24,43,0,25,01
1992,603,1,710,NA,NA,1992-08-24T23:13:00Z,NA,NA,NA,NA,NA,NA,21,39,345731,57.607,-134.709,57.589332999999996,-134.701667,398.6784,99,36,22,0,36,01
1992,603,1,710,NA,NA,1992-08-24T23:13:00Z,NA,NA,NA,NA,NA,NA,21,39,345731,57.607,-134.709,57.589332999999996,-134.701667,398.6784,100,22,40,0,32,01
1992,603,1,710,NA,NA,1992-08-25T02:55:00Z,NA,NA,NA,NA,NA,NA,22,41,345731,57.661666999999994,-134.872,57.677333,-134.88,543.1536,100,13,77,0,9,01
1992,603,1,710,NA,NA,1992-08-25T02:55:00Z,NA,NA,NA,NA,NA,NA,22,41,345731,57.661666999999994,-134.872,57.677333,-134.88,543.1536,100,13,81,0,6,01
1992,603,1,710,NA,NA,1992-08-25T02:55:00Z,NA,NA,NA,NA,NA,NA,22,41,345731,57.661666999999994,-134.872,57.677333,-134.88,543.1536,100,8,84,0,7,01
1992,603,1,710,NA,NA,1992-08-25T02:55:00Z,NA,NA,NA,NA,NA,NA,22,41,345731,57.661666999999994,-134.872,57.677333,-134.88,543.1536,101,7,87,0,4,01
1992,603,1,710,NA,NA,1992-08-25T02:55:00Z,NA,NA,NA,NA,NA,NA,22,41,345731,57.661666999999994,-134.872,57.677333,-134.88,543.1536,98,7,80,0,6,01
1992,603,1,710,NA,NA,1992-08-25T17:20:00Z,NA,NA,NA,NA,NA,NA,23,51,345731,57.927667,-134.793667,57.949833,-134.813833,475.488,99,21,60,0,16,01
1992,603,1,710,NA,NA,1992-08-25T17:20:00Z,NA,NA,NA,NA,NA,NA,23,51,345731,57.927667,-134.793667,57.949833,-134.813833,475.488,97,13,74,0,9,01
1992,603,1,710,NA,NA,1992-08-25T17:20:00Z,NA,NA,NA,NA,NA,NA,23,51,345731,57.927667,-134.793667,57.949833,-134.813833,475.488,99,25,63,0,9,01
1992,603,1,710,NA,NA,1992-08-25T17:20:00Z,NA,NA,NA,NA,NA,NA,23,51,345731,57.927667,-134.793667,57.949833,-134.813833,475.488,99,19,66,0,11,01
1992,603,1,710,NA,NA,1992-08-25T17:20:00Z,NA,NA,NA,NA,NA,NA,23,51,345731,57.927667,-134.793667,57.949833,-134.813833,475.488,100,16,66,0,13,01
1992,603,1,710,NA,NA,1992-08-25T21:05:00Z,NA,NA,NA,NA,NA,NA,24,49,345731,57.860833,-134.785,57.881667,-134.787,499.2624,98,7,81,0,10,01
1992,603,1,710,NA,NA,1992-08-25T21:05:00Z,NA,NA,NA,NA,NA,NA,24,49,345731,57.860833,-134.785,57.881667,-134.787,499.2624,97,4,81,0,9,01
1992,603,1,710,NA,NA,1992-08-25T21:05:00Z,NA,NA,NA,NA,NA,NA,24,49,345731,57.860833,-134.785,57.881667,-134.787,499.2624,97,21,56,0,18,01
1992,603,1,710,NA,NA,1992-08-25T21:05:00Z,NA,NA,NA,NA,NA,NA,24,49,345731,57.860833,-134.785,57.881667,-134.787,499.2624,100,19,68,0,13,01
1992,603,1,710,NA,NA,1992-08-25T21:05:00Z,NA,NA,NA,NA,NA,NA,24,49,345731,57.860833,-134.785,57.881667,-134.787,499.2624,100,27,60,0,10,01
1992,603,1,710,NA,NA,1992-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,25,47,345731,57.863833,-134.7655,57.845833,-134.76600000000002,433.42560000000003,99,16,65,0,13,01
1992,603,1,710,NA,NA,1992-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,25,47,345731,57.863833,-134.7655,57.845833,-134.76600000000002,433.42560000000003,99,18,66,0,8,01
1992,603,1,710,NA,NA,1992-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,25,47,345731,57.863833,-134.7655,57.845833,-134.76600000000002,433.42560000000003,99,20,65,0,11,01
1992,603,1,710,NA,NA,1992-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,25,47,345731,57.863833,-134.7655,57.845833,-134.76600000000002,433.42560000000003,99,20,74,0,4,01
1992,603,1,710,NA,NA,1992-08-26T00:00:00Z,NA,NA,NA,NA,NA,NA,25,47,345731,57.863833,-134.7655,57.845833,-134.76600000000002,433.42560000000003,100,17,72,0,7,01
1992,603,1,710,NA,NA,1992-08-26T03:01:00Z,NA,NA,NA,NA,NA,NA,26,46,345731,57.822832999999996,-134.791333,57.808833,-134.791833,475.488,100,13,76,0,11,01
1992,603,1,710,NA,NA,1992-08-26T03:01:00Z,NA,NA,NA,NA,NA,NA,26,46,345731,57.822832999999996,-134.791333,57.808833,-134.791833,475.488,100,10,74,0,14,01
1992,603,1,710,NA,NA,1992-08-26T03:01:00Z,NA,NA,NA,NA,NA,NA,26,46,345731,57.822832999999996,-134.791333,57.808833,-134.791833,475.488,99,11,79,0,8,01
1992,603,1,710,NA,NA,1992-08-26T03:01:00Z,NA,NA,NA,NA,NA,NA,26,46,345731,57.822832999999996,-134.791333,57.808833,-134.791833,475.488,99,6,88,0,4,01
1992,603,1,710,NA,NA,1992-08-26T03:01:00Z,NA,NA,NA,NA,NA,NA,26,46,345731,57.822832999999996,-134.791333,57.808833,-134.791833,475.488,100,4,78,0,15,01
1992,603,1,710,NA,NA,1992-08-26T16:47:00Z,NA,NA,NA,NA,NA,NA,27,45,345731,57.793,-134.838167,57.777167,-134.83700000000002,535.8384,101,11,82,0,8,01
1992,603,1,710,NA,NA,1992-08-26T16:47:00Z,NA,NA,NA,NA,NA,NA,27,45,345731,57.793,-134.838167,57.777167,-134.83700000000002,535.8384,100,12,82,0,6,01
1992,603,1,710,NA,NA,1992-08-26T16:47:00Z,NA,NA,NA,NA,NA,NA,27,45,345731,57.793,-134.838167,57.777167,-134.83700000000002,535.8384,99,12,78,0,9,01
1992,603,1,710,NA,NA,1992-08-26T16:47:00Z,NA,NA,NA,NA,NA,NA,27,45,345731,57.793,-134.838167,57.777167,-134.83700000000002,535.8384,100,19,76,0,5,01
1992,603,1,710,NA,NA,1992-08-26T16:47:00Z,NA,NA,NA,NA,NA,NA,27,45,345731,57.793,-134.838167,57.777167,-134.83700000000002,535.8384,101,20,76,0,4,01
1992,603,1,710,NA,NA,1992-08-26T19:48:00Z,NA,NA,NA,NA,NA,NA,28,44,345731,57.752167,-134.807333,57.769667,-134.806833,510.2352,99,10,68,0,18,01
1992,603,1,710,NA,NA,1992-08-26T19:48:00Z,NA,NA,NA,NA,NA,NA,28,44,345731,57.752167,-134.807333,57.769667,-134.806833,510.2352,99,6,73,0,16,01
1992,603,1,710,NA,NA,1992-08-26T19:48:00Z,NA,NA,NA,NA,NA,NA,28,44,345731,57.752167,-134.807333,57.769667,-134.806833,510.2352,99,6,75,0,17,01
1992,603,1,710,NA,NA,1992-08-26T19:48:00Z,NA,NA,NA,NA,NA,NA,28,44,345731,57.752167,-134.807333,57.769667,-134.806833,510.2352,100,14,77,0,7,01
1992,603,1,710,NA,NA,1992-08-26T19:48:00Z,NA,NA,NA,NA,NA,NA,28,44,345731,57.752167,-134.807333,57.769667,-134.806833,510.2352,99,9,81,0,8,01
1992,603,1,710,NA,NA,1992-08-26T22:59:00Z,NA,NA,NA,NA,NA,NA,29,43,345731,57.739166999999995,-134.758,57.758666999999996,-134.761167,484.632,100,18,75,0,7,01
1992,603,1,710,NA,NA,1992-08-26T22:59:00Z,NA,NA,NA,NA,NA,NA,29,43,345731,57.739166999999995,-134.758,57.758666999999996,-134.761167,484.632,100,16,75,0,7,01
1992,603,1,710,NA,NA,1992-08-26T22:59:00Z,NA,NA,NA,NA,NA,NA,29,43,345731,57.739166999999995,-134.758,57.758666999999996,-134.761167,484.632,89,15,66,0,7,01
1992,603,1,710,NA,NA,1992-08-26T22:59:00Z,NA,NA,NA,NA,NA,NA,29,43,345731,57.739166999999995,-134.758,57.758666999999996,-134.761167,484.632,98,24,62,0,9,01
1992,603,1,710,NA,NA,1992-08-26T22:59:00Z,NA,NA,NA,NA,NA,NA,29,43,345731,57.739166999999995,-134.758,57.758666999999996,-134.761167,484.632,99,16,71,0,10,01
1992,603,1,710,NA,NA,1992-08-27T02:15:00Z,NA,NA,NA,NA,NA,NA,30,42,345731,57.737666999999995,-134.883333,57.723000000000006,-134.881333,544.9824,102,11,77,0,14,01
1992,603,1,710,NA,NA,1992-08-27T02:15:00Z,NA,NA,NA,NA,NA,NA,30,42,345731,57.737666999999995,-134.883333,57.723000000000006,-134.881333,544.9824,99,8,73,0,16,01
1992,603,1,710,NA,NA,1992-08-27T02:15:00Z,NA,NA,NA,NA,NA,NA,30,42,345731,57.737666999999995,-134.883333,57.723000000000006,-134.881333,544.9824,99,10,70,0,13,01
1992,603,1,710,NA,NA,1992-08-27T02:15:00Z,NA,NA,NA,NA,NA,NA,30,42,345731,57.737666999999995,-134.883333,57.723000000000006,-134.881333,544.9824,99,10,75,0,13,01
1992,603,1,710,NA,NA,1992-08-27T02:15:00Z,NA,NA,NA,NA,NA,NA,30,42,345731,57.737666999999995,-134.883333,57.723000000000006,-134.881333,544.9824,99,9,80,0,8,01
1992,603,1,710,NA,NA,1992-08-27T15:52:00Z,NA,NA,NA,NA,NA,NA,31,33,345701,57.434833,-134.687,57.416166999999994,-134.688667,535.8384,97,13,79,0,5,01
1992,603,1,710,NA,NA,1992-08-27T15:52:00Z,NA,NA,NA,NA,NA,NA,31,33,345701,57.434833,-134.687,57.416166999999994,-134.688667,535.8384,100,8,85,0,5,01
1992,603,1,710,NA,NA,1992-08-27T15:52:00Z,NA,NA,NA,NA,NA,NA,31,33,345701,57.434833,-134.687,57.416166999999994,-134.688667,535.8384,98,3,80,0,12,01
1992,603,1,710,NA,NA,1992-08-27T15:52:00Z,NA,NA,NA,NA,NA,NA,31,33,345701,57.434833,-134.687,57.416166999999994,-134.688667,535.8384,97,14,73,0,5,01
1992,603,1,710,NA,NA,1992-08-27T15:52:00Z,NA,NA,NA,NA,NA,NA,31,33,345701,57.434833,-134.687,57.416166999999994,-134.688667,535.8384,99,8,74,0,13,01
1992,603,1,710,NA,NA,1992-08-29T23:08:00Z,NA,NA,NA,NA,NA,NA,32,30,345701,57.350500000000004,-134.655,57.368333,-134.655167,658.368,100,21,67,0,8,01
1992,603,1,710,NA,NA,1992-08-29T23:08:00Z,NA,NA,NA,NA,NA,NA,32,30,345701,57.350500000000004,-134.655,57.368333,-134.655167,658.368,100,15,76,0,8,01
1992,603,1,710,NA,NA,1992-08-29T23:08:00Z,NA,NA,NA,NA,NA,NA,32,30,345701,57.350500000000004,-134.655,57.368333,-134.655167,658.368,101,5,85,0,10,01
1992,603,1,710,NA,NA,1992-08-29T23:08:00Z,NA,NA,NA,NA,NA,NA,32,30,345701,57.350500000000004,-134.655,57.368333,-134.655167,658.368,99,12,74,0,10,01
1992,603,1,710,NA,NA,1992-08-29T23:08:00Z,NA,NA,NA,NA,NA,NA,32,30,345701,57.350500000000004,-134.655,57.368333,-134.655167,658.368,100,16,72,0,8,01
1992,603,1,710,NA,NA,1992-08-30T02:21:00Z,NA,NA,NA,NA,NA,NA,33,32,345701,57.400166999999996,-134.76600000000002,57.383832999999996,-134.7675,658.368,98,20,55,0,20,01
1992,603,1,710,NA,NA,1992-08-30T02:21:00Z,NA,NA,NA,NA,NA,NA,33,32,345701,57.400166999999996,-134.76600000000002,57.383832999999996,-134.7675,658.368,99,18,44,0,32,01
1992,603,1,710,NA,NA,1992-08-30T02:21:00Z,NA,NA,NA,NA,NA,NA,33,32,345701,57.400166999999996,-134.76600000000002,57.383832999999996,-134.7675,658.368,99,33,34,0,30,01
1992,603,1,710,NA,NA,1992-08-30T02:21:00Z,NA,NA,NA,NA,NA,NA,33,32,345701,57.400166999999996,-134.76600000000002,57.383832999999996,-134.7675,658.368,102,31,41,0,26,01
1992,603,1,710,NA,NA,1992-08-30T02:21:00Z,NA,NA,NA,NA,NA,NA,33,32,345701,57.400166999999996,-134.76600000000002,57.383832999999996,-134.7675,658.368,98,34,32,0,29,01
1992,603,1,710,NA,NA,1992-08-30T16:47:00Z,NA,NA,NA,NA,NA,NA,34,26,345701,57.293333,-134.773333,57.272667,-134.77266699999998,402.336,100,30,37,0,22,01
1992,603,1,710,NA,NA,1992-08-30T16:47:00Z,NA,NA,NA,NA,NA,NA,34,26,345701,57.293333,-134.773333,57.272667,-134.77266699999998,402.336,100,29,41,0,14,01
1992,603,1,710,NA,NA,1992-08-30T16:47:00Z,NA,NA,NA,NA,NA,NA,34,26,345701,57.293333,-134.773333,57.272667,-134.77266699999998,402.336,100,8,82,0,5,01
1992,603,1,710,NA,NA,1992-08-30T16:47:00Z,NA,NA,NA,NA,NA,NA,34,26,345701,57.293333,-134.773333,57.272667,-134.77266699999998,402.336,99,10,72,0,4,01
1992,603,1,710,NA,NA,1992-08-30T16:47:00Z,NA,NA,NA,NA,NA,NA,34,26,345701,57.293333,-134.773333,57.272667,-134.77266699999998,402.336,99,4,80,0,4,01
1992,603,1,710,NA,NA,1992-08-30T19:48:00Z,NA,NA,NA,NA,NA,NA,35,27,345701,57.316167,-134.748667,57.331500000000005,-134.748667,694.9440000000001,100,18,62,0,19,01
1992,603,1,710,NA,NA,1992-08-30T19:48:00Z,NA,NA,NA,NA,NA,NA,35,27,345701,57.316167,-134.748667,57.331500000000005,-134.748667,694.9440000000001,101,13,67,0,16,01
1992,603,1,710,NA,NA,1992-08-30T19:48:00Z,NA,NA,NA,NA,NA,NA,35,27,345701,57.316167,-134.748667,57.331500000000005,-134.748667,694.9440000000001,99,14,72,0,10,01
1992,603,1,710,NA,NA,1992-08-30T19:48:00Z,NA,NA,NA,NA,NA,NA,35,27,345701,57.316167,-134.748667,57.331500000000005,-134.748667,694.9440000000001,100,21,66,0,12,01
1992,603,1,710,NA,NA,1992-08-30T19:48:00Z,NA,NA,NA,NA,NA,NA,35,27,345701,57.316167,-134.748667,57.331500000000005,-134.748667,694.9440000000001,99,10,76,0,12,01
1992,603,1,710,NA,NA,1992-08-30T22:51:00Z,NA,NA,NA,NA,NA,NA,36,28,345701,57.306000000000004,-134.717,57.322832999999996,-134.719,585.216,100,8,88,0,1,02
1992,603,1,710,NA,NA,1992-08-30T22:51:00Z,NA,NA,NA,NA,NA,NA,36,28,345701,57.306000000000004,-134.717,57.322832999999996,-134.719,585.216,100,7,90,0,3,02
1992,603,1,710,NA,NA,1992-08-30T22:51:00Z,NA,NA,NA,NA,NA,NA,36,28,345701,57.306000000000004,-134.717,57.322832999999996,-134.719,585.216,100,14,71,0,10,01
1992,603,1,710,NA,NA,1992-08-30T22:51:00Z,NA,NA,NA,NA,NA,NA,36,28,345701,57.306000000000004,-134.717,57.322832999999996,-134.719,585.216,100,16,70,0,13,01
1992,603,1,710,NA,NA,1992-08-30T22:51:00Z,NA,NA,NA,NA,NA,NA,36,28,345701,57.306000000000004,-134.717,57.322832999999996,-134.719,585.216,100,16,73,0,8,01
1992,603,1,710,NA,NA,1992-08-31T01:58:00Z,NA,NA,NA,NA,NA,NA,37,29,345701,57.3415,-134.63,57.328832999999996,-134.640833,402.336,100,34,31,0,31,01
1992,603,1,710,NA,NA,1992-08-31T01:58:00Z,NA,NA,NA,NA,NA,NA,37,29,345701,57.3415,-134.63,57.328832999999996,-134.640833,402.336,99,24,43,0,25,01
1992,603,1,710,NA,NA,1992-08-31T01:58:00Z,NA,NA,NA,NA,NA,NA,37,29,345701,57.3415,-134.63,57.328832999999996,-134.640833,402.336,100,19,75,0,3,01
1992,603,1,710,NA,NA,1992-08-31T01:58:00Z,NA,NA,NA,NA,NA,NA,37,29,345701,57.3415,-134.63,57.328832999999996,-134.640833,402.336,100,22,50,0,11,01
1992,603,1,710,NA,NA,1992-08-31T01:58:00Z,NA,NA,NA,NA,NA,NA,37,29,345701,57.3415,-134.63,57.328832999999996,-134.640833,402.336,100,22,39,0,29,01
1992,603,1,710,NA,NA,1992-08-31T16:45:00Z,NA,NA,NA,NA,NA,NA,38,25,345701,57.283832999999994,-134.6525,57.268333,-134.6695,466.344,100,42,20,0,36,01
