YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,EFFORT_NO,STATION_NO,SPECIES_CODE,STAT,MANAGEMENT_AREA,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,LENGTH,WEIGHT,AGE,AGE_TYPE_CODE,AGE_READABILITY_CODE,SEX_CODE,MATURITY_CODE,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,Specimen Number
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,70,,,,,,,115261,30,Tagged and released,01,278
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,66,,,,,,,115262,30,Tagged and released,01,279
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,65,,,,,,,115263,30,Tagged and released,01,280
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,60,,,,,,,115264,30,Tagged and released,01,281
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,59,,,,,,,115265,30,Tagged and released,01,282
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,60,,,,,,,115266,30,Tagged and released,01,283
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,59,,,,,,,115267,30,Tagged and released,01,284
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,62,,,,,,,115268,30,Tagged and released,01,285
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,67,,,,,,,115269,30,Tagged and released,01,286
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,63,,,,,,,115270,30,Tagged and released,01,287
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,70,,,,,,,115271,30,Tagged and released,01,288
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,46,,,,,,,115272,30,Tagged and released,01,289
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,49,,,,,,,115273,30,Tagged and released,01,290
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,62,,,,,,,115274,30,Tagged and released,01,291
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,60,,,,,,,115275,30,Tagged and released,01,292
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,62,,,,,,,115276,30,Tagged and released,01,293
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,57,,,,,,,115277,30,Tagged and released,01,294
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,58,,,,,,,115278,30,Tagged and released,01,295
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,61,,,,,,,115279,30,Tagged and released,01,296
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,71,,,,,,,115280,30,Tagged and released,01,297
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,64,,,,,,,115281,30,Tagged and released,01,298
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,62,,,,,,,115282,30,Tagged and released,01,299
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,58,,,,,,,115283,30,Tagged and released,01,300
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,63,,,,,,,115284,30,Tagged and released,01,301
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,59,,,,,,,115285,30,Tagged and released,01,302
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,55,,,,,,,115286,30,Tagged and released,01,303
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,54,,,,,,,115287,30,Tagged and released,01,304
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,57,,,,,,,115288,30,Tagged and released,01,305
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,55,,,,,,,115289,30,Tagged and released,01,306
2022,611,2,710,99946,MEDEIA,2022-05-21 12:57:00,15,,710,345603,NSEI,56.4272,-134.6018,56.444883,-134.600933,565.0992,57,,,,,,,115290,30,Tagged and released,01,307
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115291,30,Tagged and released,01,1
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,55,,,,,,,115292,30,Tagged and released,01,2
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115293,30,Tagged and released,01,3
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115294,30,Tagged and released,01,4
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115295,30,Tagged and released,01,5
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,53,,,,,,,115296,30,Tagged and released,01,6
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,57,,,,,,,115297,30,Tagged and released,01,7
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,54,,,,,,,115298,30,Tagged and released,01,8
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115299,30,Tagged and released,01,9
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115300,30,Tagged and released,01,10
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,54,,,,,,,115301,30,Tagged and released,01,11
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,71,,,,,,,115302,30,Tagged and released,01,12
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,73,,,,,,,115303,30,Tagged and released,01,13
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,63,,,,,,,115304,30,Tagged and released,01,14
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115305,30,Tagged and released,01,15
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115306,30,Tagged and released,01,16
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,63,,,,,,,115307,30,Tagged and released,01,17
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115308,30,Tagged and released,01,18
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115309,30,Tagged and released,01,19
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115310,30,Tagged and released,01,20
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,73,,,,,,,115311,30,Tagged and released,01,21
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115312,30,Tagged and released,01,22
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,52,,,,,,,115313,30,Tagged and released,01,23
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,50,,,,,,,115314,30,Tagged and released,01,24
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115315,30,Tagged and released,01,25
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115316,30,Tagged and released,01,26
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115317,30,Tagged and released,01,27
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,75,,,,,,,115318,30,Tagged and released,01,28
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,57,,,,,,,115319,30,Tagged and released,01,29
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,70,,,,,,,115320,30,Tagged and released,01,30
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115321,30,Tagged and released,01,31
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,69,,,,,,,115322,30,Tagged and released,01,32
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115323,30,Tagged and released,01,33
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115324,30,Tagged and released,01,34
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115325,30,Tagged and released,01,35
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115326,30,Tagged and released,01,36
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115327,30,Tagged and released,01,37
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,59,,,,,,,115328,30,Tagged and released,01,38
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115329,30,Tagged and released,01,39
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115330,30,Tagged and released,01,40
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115331,30,Tagged and released,01,41
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115332,30,Tagged and released,01,42
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115333,30,Tagged and released,01,43
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115334,30,Tagged and released,01,44
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,53,,,,,,,115335,30,Tagged and released,01,45
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,69,,,,,,,115336,30,Tagged and released,01,46
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,54,,,,,,,115337,30,Tagged and released,01,47
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115338,30,Tagged and released,01,48
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115339,30,Tagged and released,01,49
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115340,30,Tagged and released,01,50
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115341,30,Tagged and released,01,51
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115342,30,Tagged and released,01,52
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115343,30,Tagged and released,01,53
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115344,30,Tagged and released,01,54
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,50,,,,,,,115345,30,Tagged and released,01,55
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,57,,,,,,,115346,30,Tagged and released,01,56
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,59,,,,,,,115347,30,Tagged and released,01,57
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115348,30,Tagged and released,01,58
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115349,30,Tagged and released,01,59
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,67,,,,,,,115350,30,Tagged and released,01,60
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,65,,,,,,,115351,30,Tagged and released,01,61
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115352,30,Tagged and released,01,62
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115353,30,Tagged and released,01,63
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115354,30,Tagged and released,01,64
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,55,,,,,,,115355,30,Tagged and released,01,65
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,59,,,,,,,115356,30,Tagged and released,01,66
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115357,30,Tagged and released,01,67
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115358,30,Tagged and released,01,68
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115359,30,Tagged and released,01,69
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,46,,,,,,,115360,30,Tagged and released,01,70
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,49,,,,,,,115361,30,Tagged and released,01,71
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115362,30,Tagged and released,01,72
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,59,,,,,,,115363,30,Tagged and released,01,73
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115364,30,Tagged and released,01,74
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115365,30,Tagged and released,01,75
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,75,,,,,,,115366,30,Tagged and released,01,76
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115367,30,Tagged and released,01,77
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115368,30,Tagged and released,01,78
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115369,30,Tagged and released,01,79
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115370,30,Tagged and released,01,80
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115371,30,Tagged and released,01,81
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115372,30,Tagged and released,01,82
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115373,30,Tagged and released,01,83
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,55,,,,,,,115374,30,Tagged and released,01,84
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115375,30,Tagged and released,01,85
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115376,30,Tagged and released,01,86
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115377,30,Tagged and released,01,87
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115378,30,Tagged and released,01,88
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115379,30,Tagged and released,01,89
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,56,,,,,,,115380,30,Tagged and released,01,90
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115381,30,Tagged and released,01,91
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,54,,,,,,,115382,30,Tagged and released,01,92
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115383,30,Tagged and released,01,93
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,68,,,,,,,115384,30,Tagged and released,01,94
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,53,,,,,,,115385,30,Tagged and released,01,95
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,82,,,,,,,115386,30,Tagged and released,01,96
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115387,30,Tagged and released,01,97
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,70,,,,,,,115388,30,Tagged and released,01,98
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115389,30,Tagged and released,01,99
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115390,30,Tagged and released,01,100
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,62,,,,,,,115391,30,Tagged and released,01,101
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115392,30,Tagged and released,01,102
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,61,,,,,,,115393,30,Tagged and released,01,103
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,59,,,,,,,115394,30,Tagged and released,08,104
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,60,,,,,,,115395,30,Tagged and released,08,105
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,66,,,,,,,115396,30,Tagged and released,01,106
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,64,,,,,,,115397,30,Tagged and released,01,107
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,67,,,,,,,115398,30,Tagged and released,01,108
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,63,,,,,,,115399,30,Tagged and released,01,109
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115400,30,Tagged and released,01,110
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,57,,,,,,,115401,30,Tagged and released,01,111
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,58,,,,,,,115402,30,Tagged and released,01,112
2022,611,2,710,99946,MEDEIA,2022-05-22 09:04:00,16,,710,345631,NSEI,56.5368,-134.551267,56.5205,-134.555833,572.4144,49,,,,,,,115403,30,Tagged and released,01,113
