Year,Project Code,Project,Trip Number,Vessel Name,Gear Code,Gear,Target Species Code,Target Species,Effort Number,Haul Back Order,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Average Depth Fathoms,Substrate Type,Groundfish Stat Area,Pot Type,Subset Number,Depth Fathoms,Pot Type,Specimen Number,Tag Batch Number,Tag Number,Sample Type Code,Species Code,Species,Length Type,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Tag Event,Specimen Comments
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,94,30,115077,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,95,30,115078,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,96,30,115079,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,97,30,115080,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,98,30,115081,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,99,30,115082,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,100,30,115083,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,101,30,115084,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,102,30,115085,1,710,Sablefish,Tip of snout to fork of tail,630,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,103,30,115086,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,104,30,115087,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,105,30,115088,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,106,30,115089,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,8,373,Slinky,318,,,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,9,Released; already tagged by ADFG,,T-100064
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,107,30,115090,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,108,30,115091,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,109,30,115092,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,110,30,115093,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,111,30,115094,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,112,30,115095,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,113,30,115096,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,114,30,115097,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,115,30,115098,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,116,30,115099,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,117,30,115100,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,118,30,115101,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,373,Cone,119,30,115102,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,307,Cone,120,30,115103,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,307,Cone,121,30,115104,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,307,Cone,122,30,115105,1,710,Sablefish,Tip of snout to fork of tail,440,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,9,307,Cone,123,30,115106,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,124,30,115107,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,125,30,115108,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,126,30,115109,1,710,Sablefish,Tip of snout to fork of tail,730,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,127,30,115110,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,128,30,115111,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,129,30,115112,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,130,30,115113,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,131,30,115114,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,132,30,115115,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,133,30,115116,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,10,307,Slinky,319,,,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,9,Released; already tagged by ADFG,,T-083173
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,134,30,115117,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,135,30,115118,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,136,30,115119,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,137,30,115120,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,138,30,115121,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,139,30,115122,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,140,30,115123,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,141,30,115124,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,142,30,115125,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,143,30,115126,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,144,30,115127,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,145,30,115128,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,146,30,115129,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,307,Cone,147,30,115130,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,148,30,115131,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,149,30,115132,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,150,30,115133,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,151,30,115134,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,152,30,115135,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,153,30,115136,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,154,30,115137,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,155,30,115138,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,156,30,115139,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,157,30,115140,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,158,30,115141,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,159,30,115142,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,160,30,115143,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,161,30,115144,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,162,30,115145,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,163,30,115146,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,164,30,115147,1,710,Sablefish,Tip of snout to fork of tail,510,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,165,30,115148,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,11,481,Cone,166,30,115149,1,710,Sablefish,Tip of snout to fork of tail,470,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,167,30,115150,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,168,30,115151,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,169,30,115152,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,170,30,115153,1,710,Sablefish,Tip of snout to fork of tail,660,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,171,30,115154,1,710,Sablefish,Tip of snout to fork of tail,640,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,172,30,115155,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,173,30,115156,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,174,30,115157,1,710,Sablefish,Tip of snout to fork of tail,720,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,175,30,115158,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,176,30,115159,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,177,30,115160,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,320,,,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,9,Released; already tagged by ADFG,,T-108975
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,12,481,Slinky,321,,,1,710,Sablefish,Tip of snout to fork of tail,650,1,Presumed healthy,9,Released; already tagged by ADFG,,T-086064
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,13,481,Cone,178,30,115161,1,710,Sablefish,Tip of snout to fork of tail,680,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,13,481,Cone,179,30,115162,1,710,Sablefish,Tip of snout to fork of tail,670,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,13,481,Cone,180,30,115163,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,2,MEDEIA,91,Pot,710,Sablefish,15,Opposite,44701.55556,44702.55069,44702.62431,23:53,309,Mud,345603,Multiple,13,481,Cone,181,30,115164,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
