year,Source,Sex,length_bin,n,proportion
2010,LL fishery,Male,61,58,0.1055
2011,LL fishery,Male,61,36,0.0655
2012,LL fishery,Male,61,57,0.0942
2013,LL fishery,Male,61,60,0.0877
2014,LL fishery,Male,61,54,0.0949
2015,LL fishery,Male,61,30,0.0664
2016,LL fishery,Male,61,46,0.0885
2017,LL fishery,Male,61,43,0.0713
2018,LL fishery,Male,61,32,0.0632
2002,LL survey,Male,61,47,0.1295
2003,LL survey,Male,61,60,0.1456
2004,LL survey,Male,61,48,0.1308
2005,LL survey,Male,61,44,0.1146
2006,LL survey,Male,61,42,0.1304
2007,LL survey,Male,61,48,0.1404
2008,LL survey,Male,61,40,0.1423
2009,LL survey,Male,61,28,0.1102
2010,LL survey,Male,61,32,0.1111
2011,LL survey,Male,61,29,0.0927
2012,LL survey,Male,61,37,0.1142
2013,LL survey,Male,61,43,0.1473
2014,LL survey,Male,61,32,0.1131
2015,LL survey,Male,61,15,0.0725
2016,LL survey,Male,61,26,0.1066
2017,LL survey,Male,61,37,0.1412
2018,LL survey,Male,61,20,0.087
1997,LL survey,Male,61,20,0.0673
1998,LL survey,Male,61,13,0.0793
1999,LL survey,Male,61,18,0.0963
2000,LL survey,Male,61,21,0.1061
2001,LL survey,Male,61,31,0.0781
2002,Pot survey,Male,61,32,0.1368
2006,Pot survey,Male,61,40,0.1653
2007,Pot survey,Male,61,25,0.0883
2008,Pot survey,Male,61,29,0.1368
2009,Pot survey,Male,61,24,0.0916
2002,LL fishery,Sex combined,61,176,0.076
2003,LL fishery,Sex combined,61,135,0.0748
2004,LL fishery,Sex combined,61,181,0.0762
2005,LL fishery,Sex combined,61,84,0.0475
2006,LL fishery,Sex combined,61,89,0.0526
2007,LL fishery,Sex combined,61,70,0.0463
2008,LL fishery,Sex combined,61,69,0.0445
2009,LL fishery,Sex combined,61,48,0.0306
2010,LL fishery,Sex combined,61,68,0.044
2011,LL fishery,Sex combined,61,53,0.0359
2012,LL fishery,Sex combined,61,76,0.0494
2013,LL fishery,Sex combined,61,81,0.0578
2014,LL fishery,Sex combined,61,71,0.0524
2015,LL fishery,Sex combined,61,41,0.0339
2016,LL fishery,Sex combined,61,61,0.0418
2017,LL fishery,Sex combined,61,76,0.0527
2018,LL fishery,Sex combined,61,56,0.0423
2002,LL survey,Sex combined,61,65,0.0969
2003,LL survey,Sex combined,61,77,0.0951
2004,LL survey,Sex combined,61,67,0.086
2005,LL survey,Sex combined,61,60,0.0667
2006,LL survey,Sex combined,61,50,0.0665
2007,LL survey,Sex combined,61,59,0.0754
2008,LL survey,Sex combined,61,54,0.085
2009,LL survey,Sex combined,61,31,0.05
2010,LL survey,Sex combined,61,39,0.0638
2011,LL survey,Sex combined,61,35,0.0513
2012,LL survey,Sex combined,61,54,0.0731
2013,LL survey,Sex combined,61,59,0.1067
2014,LL survey,Sex combined,61,45,0.0783
2015,LL survey,Sex combined,61,28,0.0558
2016,LL survey,Sex combined,61,41,0.0727
2017,LL survey,Sex combined,61,63,0.1028
2018,LL survey,Sex combined,61,40,0.0678
1997,LL survey,Sex combined,61,27,0.0465
1998,LL survey,Sex combined,61,19,0.0518
1999,LL survey,Sex combined,61,30,0.0875
2000,LL survey,Sex combined,61,26,0.0613
2001,LL survey,Sex combined,61,46,0.0617
2002,Pot survey,Sex combined,61,51,0.0983
2006,Pot survey,Sex combined,61,52,0.0994
2007,Pot survey,Sex combined,61,41,0.0614
2008,Pot survey,Sex combined,61,44,0.0824
2009,Pot survey,Sex combined,61,35,0.0499
2002,LL fishery,Female,63,93,0.0728
2003,LL fishery,Female,63,50,0.0484
2004,LL fishery,Female,63,88,0.0553
2005,LL fishery,Female,63,36,0.0285
2006,LL fishery,Female,63,32,0.0296
2007,LL fishery,Female,63,35,0.0351
2008,LL fishery,Female,63,27,0.0263
2009,LL fishery,Female,63,19,0.0181
2010,LL fishery,Female,63,26,0.0261
2011,LL fishery,Female,63,22,0.0238
2012,LL fishery,Female,63,37,0.0397
2013,LL fishery,Female,63,38,0.053
2014,LL fishery,Female,63,36,0.0458
2015,LL fishery,Female,63,29,0.0383
2016,LL fishery,Female,63,29,0.0308
2017,LL fishery,Female,63,25,0.0298
2018,LL fishery,Female,63,36,0.0441
2002,LL survey,Female,63,21,0.0682
2003,LL survey,Female,63,16,0.0402
2004,LL survey,Female,63,23,0.0558
2005,LL survey,Female,63,27,0.0524
2006,LL survey,Female,63,19,0.0442
2007,LL survey,Female,63,15,0.034
2008,LL survey,Female,63,20,0.0565
2009,LL survey,Female,63,17,0.0464
2010,LL survey,Female,63,7,0.0217
2011,LL survey,Female,63,10,0.0271
2012,LL survey,Female,63,27,0.0651
2013,LL survey,Female,63,21,0.0805
2014,LL survey,Female,63,21,0.0719
2015,LL survey,Female,63,14,0.0475
2016,LL survey,Female,63,14,0.0438
2017,LL survey,Female,63,22,0.0627
2018,LL survey,Female,63,20,0.0556
1997,LL survey,Female,63,6,0.0211
1998,LL survey,Female,63,4,0.0197
1999,LL survey,Female,63,8,0.0513
2000,LL survey,Female,63,10,0.0442
2001,LL survey,Female,63,14,0.0402
2002,Pot survey,Female,63,15,0.0526
2006,Pot survey,Female,63,21,0.0747
2007,Pot survey,Female,63,29,0.0753
2008,Pot survey,Female,63,16,0.0497
2009,Pot survey,Female,63,18,0.041
2002,LL fishery,Male,63,157,0.1513
2003,LL fishery,Male,63,124,0.1602
2004,LL fishery,Male,63,133,0.1696
2005,LL fishery,Male,63,85,0.1677
2006,LL fishery,Male,63,123,0.2016
2007,LL fishery,Male,63,79,0.1534
2008,LL fishery,Male,63,87,0.1657
2009,LL fishery,Male,63,71,0.1363
2010,LL fishery,Male,63,67,0.1218
2011,LL fishery,Male,63,88,0.16
2012,LL fishery,Male,63,86,0.1421
2013,LL fishery,Male,63,129,0.1886
2014,LL fishery,Male,63,79,0.1388
2015,LL fishery,Male,63,55,0.1217
2016,LL fishery,Male,63,72,0.1385
2017,LL fishery,Male,63,83,0.1376
2018,LL fishery,Male,63,61,0.1206
2002,LL survey,Male,63,41,0.1129
2003,LL survey,Male,63,50,0.1214
2004,LL survey,Male,63,49,0.1335
2005,LL survey,Male,63,78,0.2031
2006,LL survey,Male,63,60,0.1863
2007,LL survey,Male,63,55,0.1608
2008,LL survey,Male,63,43,0.153
2009,LL survey,Male,63,43,0.1693
2010,LL survey,Male,63,44,0.1528
2011,LL survey,Male,63,47,0.1502
2012,LL survey,Male,63,46,0.142
2013,LL survey,Male,63,39,0.1336
2014,LL survey,Male,63,58,0.2049
2015,LL survey,Male,63,28,0.1353
2016,LL survey,Male,63,32,0.1311
2017,LL survey,Male,63,33,0.126
2018,LL survey,Male,63,27,0.1174
1997,LL survey,Male,63,37,0.1246
1998,LL survey,Male,63,22,0.1341
1999,LL survey,Male,63,19,0.1016
2000,LL survey,Male,63,20,0.101
2001,LL survey,Male,63,39,0.0982
2002,Pot survey,Male,63,18,0.0769
2006,Pot survey,Male,63,36,0.1488
2007,Pot survey,Male,63,36,0.1272
2008,Pot survey,Male,63,32,0.1509
2009,Pot survey,Male,63,26,0.0992
2002,LL fishery,Sex combined,63,250,0.1079
2003,LL fishery,Sex combined,63,174,0.0963
2004,LL fishery,Sex combined,63,221,0.093
2005,LL fishery,Sex combined,63,121,0.0684
2006,LL fishery,Sex combined,63,155,0.0917
2007,LL fishery,Sex combined,63,114,0.0754
2008,LL fishery,Sex combined,63,114,0.0735
2009,LL fishery,Sex combined,63,90,0.0574
2010,LL fishery,Sex combined,63,93,0.0602
2011,LL fishery,Sex combined,63,110,0.0746
2012,LL fishery,Sex combined,63,123,0.08
2013,LL fishery,Sex combined,63,167,0.1192
2014,LL fishery,Sex combined,63,115,0.0849
2015,LL fishery,Sex combined,63,84,0.0694
2016,LL fishery,Sex combined,63,101,0.0691
2017,LL fishery,Sex combined,63,108,0.0748
2018,LL fishery,Sex combined,63,97,0.0733
2002,LL survey,Sex combined,63,62,0.0924
2003,LL survey,Sex combined,63,66,0.0815
2004,LL survey,Sex combined,63,72,0.0924
2005,LL survey,Sex combined,63,105,0.1168
2006,LL survey,Sex combined,63,79,0.1051
2007,LL survey,Sex combined,63,70,0.0894
2008,LL survey,Sex combined,63,63,0.0992
2009,LL survey,Sex combined,63,60,0.0968
2010,LL survey,Sex combined,63,51,0.0835
2011,LL survey,Sex combined,63,57,0.0836
2012,LL survey,Sex combined,63,73,0.0988
2013,LL survey,Sex combined,63,60,0.1085
2014,LL survey,Sex combined,63,79,0.1374
2015,LL survey,Sex combined,63,42,0.0837
2016,LL survey,Sex combined,63,46,0.0816
2017,LL survey,Sex combined,63,55,0.0897
2018,LL survey,Sex combined,63,47,0.0797
1997,LL survey,Sex combined,63,43,0.074
1998,LL survey,Sex combined,63,26,0.0708
1999,LL survey,Sex combined,63,27,0.0787
2000,LL survey,Sex combined,63,30,0.0708
2001,LL survey,Sex combined,63,53,0.0711
2002,Pot survey,Sex combined,63,33,0.0636
2006,Pot survey,Sex combined,63,57,0.109
2007,Pot survey,Sex combined,63,65,0.0973
2008,Pot survey,Sex combined,63,48,0.0899
2009,Pot survey,Sex combined,63,44,0.0628
2002,LL fishery,Female,65,107,0.0837
2003,LL fishery,Female,65,85,0.0824
2004,LL fishery,Female,65,151,0.0948
2005,LL fishery,Female,65,76,0.0603
2006,LL fishery,Female,65,58,0.0537
2007,LL fishery,Female,65,54,0.0542
2008,LL fishery,Female,65,41,0.04
2009,LL fishery,Female,65,48,0.0458
2010,LL fishery,Female,65,48,0.0482
2011,LL fishery,Female,65,48,0.0519
2012,LL fishery,Female,65,40,0.0429
2013,LL fishery,Female,65,43,0.06
2014,LL fishery,Female,65,36,0.0458
2015,LL fishery,Female,65,44,0.058
2016,LL fishery,Female,65,60,0.0638
2017,LL fishery,Female,65,31,0.0369
2018,LL fishery,Female,65,47,0.0575
2002,LL survey,Female,65,11,0.0357
2003,LL survey,Female,65,33,0.0829
2004,LL survey,Female,65,40,0.0971
2005,LL survey,Female,65,49,0.0951
2006,LL survey,Female,65,21,0.0488
2007,LL survey,Female,65,37,0.0839
2008,LL survey,Female,65,19,0.0537
2009,LL survey,Female,65,32,0.0874
2010,LL survey,Female,65,20,0.0619
2011,LL survey,Female,65,24,0.065
2012,LL survey,Female,65,30,0.0723
2013,LL survey,Female,65,25,0.0958
2014,LL survey,Female,65,33,0.113
2015,LL survey,Female,65,25,0.0847
2016,LL survey,Female,65,18,0.0562
2017,LL survey,Female,65,22,0.0627
2018,LL survey,Female,65,26,0.0722
1997,LL survey,Female,65,5,0.0176
1998,LL survey,Female,65,5,0.0246
1999,LL survey,Female,65,5,0.0321
2000,LL survey,Female,65,17,0.0752
2001,LL survey,Female,65,26,0.0747
2002,Pot survey,Female,65,17,0.0596
2006,Pot survey,Female,65,36,0.1281
2007,Pot survey,Female,65,28,0.0727
2008,Pot survey,Female,65,27,0.0839
2009,Pot survey,Female,65,27,0.0615
2002,LL fishery,Male,65,128,0.1233
2003,LL fishery,Male,65,115,0.1486
2004,LL fishery,Male,65,133,0.1696
2005,LL fishery,Male,65,98,0.1933
2006,LL fishery,Male,65,109,0.1787
2007,LL fishery,Male,65,88,0.1709
2008,LL fishery,Male,65,94,0.179
2009,LL fishery,Male,65,99,0.19
2010,LL fishery,Male,65,104,0.1891
2011,LL fishery,Male,65,98,0.1782
2012,LL fishery,Male,65,106,0.1752
2013,LL fishery,Male,65,117,0.1711
2014,LL fishery,Male,65,99,0.174
2015,LL fishery,Male,65,67,0.1482
2016,LL fishery,Male,65,81,0.1558
2017,LL fishery,Male,65,96,0.1592
2018,LL fishery,Male,65,85,0.168
2002,LL survey,Male,65,32,0.0882
2003,LL survey,Male,65,43,0.1044
2004,LL survey,Male,65,41,0.1117
2005,LL survey,Male,65,70,0.1823
2006,LL survey,Male,65,52,0.1615
2007,LL survey,Male,65,68,0.1988
2008,LL survey,Male,65,48,0.1708
2009,LL survey,Male,65,38,0.1496
2010,LL survey,Male,65,56,0.1944
2011,LL survey,Male,65,55,0.1757
2012,LL survey,Male,65,59,0.1821
2013,LL survey,Male,65,50,0.1712
2014,LL survey,Male,65,42,0.1484
2015,LL survey,Male,65,30,0.1449
2016,LL survey,Male,65,25,0.1025
2017,LL survey,Male,65,38,0.145
2018,LL survey,Male,65,26,0.113
1997,LL survey,Male,65,44,0.1481
1998,LL survey,Male,65,31,0.189
1999,LL survey,Male,65,28,0.1497
2000,LL survey,Male,65,13,0.0657
2001,LL survey,Male,65,41,0.1033
2002,Pot survey,Male,65,14,0.0598
2006,Pot survey,Male,65,33,0.1364
2007,Pot survey,Male,65,36,0.1272
2008,Pot survey,Male,65,28,0.1321
2009,Pot survey,Male,65,37,0.1412
2002,LL fishery,Sex combined,65,235,0.1015
2003,LL fishery,Sex combined,65,200,0.1107
2004,LL fishery,Sex combined,65,284,0.1195
2005,LL fishery,Sex combined,65,174,0.0984
2006,LL fishery,Sex combined,65,167,0.0988
2007,LL fishery,Sex combined,65,142,0.0939
2008,LL fishery,Sex combined,65,135,0.087
2009,LL fishery,Sex combined,65,147,0.0937
2010,LL fishery,Sex combined,65,152,0.0983
2011,LL fishery,Sex combined,65,146,0.099
2012,LL fishery,Sex combined,65,146,0.0949
2013,LL fishery,Sex combined,65,160,0.1142
2014,LL fishery,Sex combined,65,135,0.0996
2015,LL fishery,Sex combined,65,111,0.0917
2016,LL fishery,Sex combined,65,141,0.0965
2017,LL fishery,Sex combined,65,127,0.088
2018,LL fishery,Sex combined,65,132,0.0998
2002,LL survey,Sex combined,65,43,0.0641
2003,LL survey,Sex combined,65,76,0.0938
2004,LL survey,Sex combined,65,81,0.104
2005,LL survey,Sex combined,65,119,0.1324
2006,LL survey,Sex combined,65,73,0.0971
2007,LL survey,Sex combined,65,105,0.1341
2008,LL survey,Sex combined,65,67,0.1055
2009,LL survey,Sex combined,65,70,0.1129
2010,LL survey,Sex combined,65,76,0.1244
2011,LL survey,Sex combined,65,79,0.1158
2012,LL survey,Sex combined,65,89,0.1204
2013,LL survey,Sex combined,65,75,0.1356
2014,LL survey,Sex combined,65,75,0.1304
2015,LL survey,Sex combined,65,55,0.1096
2016,LL survey,Sex combined,65,43,0.0762
2017,LL survey,Sex combined,65,60,0.0979
2018,LL survey,Sex combined,65,52,0.0881
1997,LL survey,Sex combined,65,49,0.0843
1998,LL survey,Sex combined,65,36,0.0981
1999,LL survey,Sex combined,65,33,0.0962
2000,LL survey,Sex combined,65,30,0.0708
2001,LL survey,Sex combined,65,67,0.0899
2002,Pot survey,Sex combined,65,31,0.0597
2006,Pot survey,Sex combined,65,69,0.1319
2007,Pot survey,Sex combined,65,64,0.0958
2008,Pot survey,Sex combined,65,55,0.103
2009,Pot survey,Sex combined,65,64,0.0913
2002,LL fishery,Female,67,112,0.0876
2003,LL fishery,Female,67,113,0.1095
2004,LL fishery,Female,67,157,0.0986
2005,LL fishery,Female,67,129,0.1023
2006,LL fishery,Female,67,99,0.0916
2007,LL fishery,Female,67,70,0.0702
2008,LL fishery,Female,67,90,0.0877
2009,LL fishery,Female,67,81,0.0773
2010,LL fishery,Female,67,71,0.0713
2011,LL fishery,Female,67,71,0.0768
2012,LL fishery,Female,67,72,0.0772
2013,LL fishery,Female,67,55,0.0767
2014,LL fishery,Female,67,50,0.0636
2015,LL fishery,Female,67,61,0.0805
2016,LL fishery,Female,67,53,0.0563
2017,LL fishery,Female,67,52,0.0619
2018,LL fishery,Female,67,55,0.0673
2002,LL survey,Female,67,21,0.0682
2003,LL survey,Female,67,34,0.0854
2004,LL survey,Female,67,44,0.1068
2005,LL survey,Female,67,60,0.1165
2006,LL survey,Female,67,44,0.1023
2007,LL survey,Female,67,51,0.1156
2008,LL survey,Female,67,38,0.1073
2009,LL survey,Female,67,34,0.0929
2010,LL survey,Female,67,28,0.0867
2011,LL survey,Female,67,29,0.0786
2012,LL survey,Female,67,43,0.1036
2013,LL survey,Female,67,29,0.1111
2014,LL survey,Female,67,28,0.0959
2015,LL survey,Female,67,32,0.1085
2016,LL survey,Female,67,25,0.0781
2017,LL survey,Female,67,25,0.0712
2018,LL survey,Female,67,22,0.0611
1997,LL survey,Female,67,21,0.0739
1998,LL survey,Female,67,8,0.0394
1999,LL survey,Female,67,5,0.0321
2000,LL survey,Female,67,17,0.0752
2001,LL survey,Female,67,25,0.0718
2002,Pot survey,Female,67,12,0.0421
2006,Pot survey,Female,67,30,0.1068
2007,Pot survey,Female,67,35,0.0909
2008,Pot survey,Female,67,36,0.1118
2009,Pot survey,Female,67,35,0.0797
2002,LL fishery,Male,67,116,0.1118
2003,LL fishery,Male,67,87,0.1124
2004,LL fishery,Male,67,98,0.125
2005,LL fishery,Male,67,71,0.14
2006,LL fishery,Male,67,79,0.1295
2007,LL fishery,Male,67,83,0.1612
2008,LL fishery,Male,67,100,0.1905
2009,LL fishery,Male,67,92,0.1766
2010,LL fishery,Male,67,91,0.1655
2011,LL fishery,Male,67,91,0.1655
2012,LL fishery,Male,67,111,0.1835
2013,LL fishery,Male,67,123,0.1798
2014,LL fishery,Male,67,98,0.1722
2015,LL fishery,Male,67,85,0.1881
2016,LL fishery,Male,67,88,0.1692
2017,LL fishery,Male,67,106,0.1758
2018,LL fishery,Male,67,93,0.1838
2002,LL survey,Male,67,44,0.1212
2003,LL survey,Male,67,44,0.1068
2004,LL survey,Male,67,48,0.1308
2005,LL survey,Male,67,47,0.1224
2006,LL survey,Male,67,53,0.1646
2007,LL survey,Male,67,43,0.1257
2008,LL survey,Male,67,36,0.1281
2009,LL survey,Male,67,37,0.1457
2010,LL survey,Male,67,41,0.1424
2011,LL survey,Male,67,42,0.1342
2012,LL survey,Male,67,35,0.108
2013,LL survey,Male,67,37,0.1267
2014,LL survey,Male,67,38,0.1343
2015,LL survey,Male,67,19,0.0918
2016,LL survey,Male,67,29,0.1189
2017,LL survey,Male,67,28,0.1069
2018,LL survey,Male,67,20,0.087
1997,LL survey,Male,67,56,0.1886
1998,LL survey,Male,67,18,0.1098
1999,LL survey,Male,67,19,0.1016
2000,LL survey,Male,67,23,0.1162
2001,LL survey,Male,67,44,0.1108
2002,Pot survey,Male,67,16,0.0684
2006,Pot survey,Male,67,15,0.062
2007,Pot survey,Male,67,31,0.1095
2008,Pot survey,Male,67,23,0.1085
2009,Pot survey,Male,67,44,0.1679
2002,LL fishery,Sex combined,67,228,0.0984
2003,LL fishery,Sex combined,67,200,0.1107
2004,LL fishery,Sex combined,67,255,0.1073
2005,LL fishery,Sex combined,67,200,0.1131
2006,LL fishery,Sex combined,67,178,0.1053
2007,LL fishery,Sex combined,67,153,0.1012
2008,LL fishery,Sex combined,67,190,0.1225
2009,LL fishery,Sex combined,67,173,0.1103
2010,LL fishery,Sex combined,67,162,0.1048
2011,LL fishery,Sex combined,67,162,0.1098
2012,LL fishery,Sex combined,67,183,0.119
2013,LL fishery,Sex combined,67,178,0.1271
2014,LL fishery,Sex combined,67,148,0.1092
2015,LL fishery,Sex combined,67,146,0.1207
2016,LL fishery,Sex combined,67,141,0.0965
2017,LL fishery,Sex combined,67,158,0.1095
2018,LL fishery,Sex combined,67,148,0.1119
2002,LL survey,Sex combined,67,65,0.0969
2003,LL survey,Sex combined,67,78,0.0963
2004,LL survey,Sex combined,67,92,0.1181
2005,LL survey,Sex combined,67,107,0.119
2006,LL survey,Sex combined,67,97,0.129
2007,LL survey,Sex combined,67,94,0.1201
2008,LL survey,Sex combined,67,74,0.1165
2009,LL survey,Sex combined,67,71,0.1145
2010,LL survey,Sex combined,67,69,0.1129
2011,LL survey,Sex combined,67,71,0.1041
2012,LL survey,Sex combined,67,78,0.1055
2013,LL survey,Sex combined,67,66,0.1193
2014,LL survey,Sex combined,67,66,0.1148
2015,LL survey,Sex combined,67,51,0.1016
2016,LL survey,Sex combined,67,54,0.0957
2017,LL survey,Sex combined,67,53,0.0865
2018,LL survey,Sex combined,67,42,0.0712
1997,LL survey,Sex combined,67,77,0.1325
1998,LL survey,Sex combined,67,26,0.0708
1999,LL survey,Sex combined,67,24,0.07
2000,LL survey,Sex combined,67,40,0.0943
2001,LL survey,Sex combined,67,69,0.0926
2002,Pot survey,Sex combined,67,28,0.053900000000000003
2006,Pot survey,Sex combined,67,45,0.086
2007,Pot survey,Sex combined,67,66,0.0988
2008,Pot survey,Sex combined,67,59,0.1105
2009,Pot survey,Sex combined,67,79,0.1127
2002,LL fishery,Female,69,122,0.0955
2003,LL fishery,Female,69,135,0.1308
2004,LL fishery,Female,69,200,0.1256
2005,LL fishery,Female,69,148,0.1174
2006,LL fishery,Female,69,137,0.1267
2007,LL fishery,Female,69,123,0.1234
2008,LL fishery,Female,69,103,0.1004
2009,LL fishery,Female,69,103,0.0983
2010,LL fishery,Female,69,103,0.1034
2011,LL fishery,Female,69,94,0.1016
2012,LL fishery,Female,69,91,0.0975
2013,LL fishery,Female,69,65,0.0907
2014,LL fishery,Female,69,61,0.0776
2015,LL fishery,Female,69,82,0.1082
2016,LL fishery,Female,69,73,0.0776
2017,LL fishery,Female,69,49,0.0583
2018,LL fishery,Female,69,64,0.0783
2002,LL survey,Female,69,19,0.0617
2003,LL survey,Female,69,52,0.1307
2004,LL survey,Female,69,52,0.1262
2005,LL survey,Female,69,60,0.1165
2006,LL survey,Female,69,67,0.1558
2007,LL survey,Female,69,52,0.1179
2008,LL survey,Female,69,48,0.1356
2009,LL survey,Female,69,37,0.1011
2010,LL survey,Female,69,35,0.1084
2011,LL survey,Female,69,45,0.122
2012,LL survey,Female,69,35,0.0843
2013,LL survey,Female,69,26,0.0996
2014,LL survey,Female,69,30,0.1027
2015,LL survey,Female,69,21,0.0712
2016,LL survey,Female,69,32,0.1
2017,LL survey,Female,69,21,0.0598
2018,LL survey,Female,69,24,0.0667
1997,LL survey,Female,69,21,0.0739
1998,LL survey,Female,69,19,0.0936
1999,LL survey,Female,69,7,0.0449
2000,LL survey,Female,69,18,0.0796
2001,LL survey,Female,69,20,0.0575
2002,Pot survey,Female,69,11,0.0386
2006,Pot survey,Female,69,37,0.1317
2007,Pot survey,Female,69,41,0.1065
2008,Pot survey,Female,69,37,0.1149
2009,Pot survey,Female,69,60,0.1367
2002,LL fishery,Male,69,98,0.0944
2003,LL fishery,Male,69,65,0.084
2004,LL fishery,Male,69,74,0.0944
2005,LL fishery,Male,69,53,0.1045
2006,LL fishery,Male,69,57,0.0934
2007,LL fishery,Male,69,70,0.1359
2008,LL fishery,Male,69,69,0.1314
2009,LL fishery,Male,69,65,0.1248
2010,LL fishery,Male,69,69,0.1255
2011,LL fishery,Male,69,89,0.1618
2012,LL fishery,Male,69,79,0.1306
2013,LL fishery,Male,69,69,0.1009
2014,LL fishery,Male,69,83,0.1459
2015,LL fishery,Male,69,63,0.1394
2016,LL fishery,Male,69,71,0.1365
2017,LL fishery,Male,69,78,0.1294
2018,LL fishery,Male,69,57,0.1126
2002,LL survey,Male,69,37,0.1019
2003,LL survey,Male,69,38,0.0922
2004,LL survey,Male,69,32,0.0872
2005,LL survey,Male,69,36,0.0938
2006,LL survey,Male,69,38,0.118
2007,LL survey,Male,69,23,0.0673
2008,LL survey,Male,69,26,0.0925
2009,LL survey,Male,69,28,0.1102
2010,LL survey,Male,69,30,0.1042
2011,LL survey,Male,69,34,0.1086
2012,LL survey,Male,69,18,0.0556
2013,LL survey,Male,69,23,0.0788
2014,LL survey,Male,69,17,0.0601
2015,LL survey,Male,69,24,0.1159
2016,LL survey,Male,69,26,0.1066
2017,LL survey,Male,69,18,0.0687
2018,LL survey,Male,69,28,0.1217
1997,LL survey,Male,69,44,0.1481
1998,LL survey,Male,69,28,0.1707
1999,LL survey,Male,69,19,0.1016
2000,LL survey,Male,69,25,0.1263
2001,LL survey,Male,69,43,0.1083
2002,Pot survey,Male,69,10,0.0427
2006,Pot survey,Male,69,15,0.062
2007,Pot survey,Male,69,22,0.0777
2008,Pot survey,Male,69,12,0.0566
2009,Pot survey,Male,69,28,0.1069
2002,LL fishery,Sex combined,69,220,0.095
2003,LL fishery,Sex combined,69,200,0.1107
2004,LL fishery,Sex combined,69,274,0.1153
2005,LL fishery,Sex combined,69,201,0.1137
2006,LL fishery,Sex combined,69,194,0.1147
2007,LL fishery,Sex combined,69,193,0.1276
2008,LL fishery,Sex combined,69,172,0.1109
2009,LL fishery,Sex combined,69,168,0.1071
2010,LL fishery,Sex combined,69,172,0.1113
2011,LL fishery,Sex combined,69,183,0.1241
2012,LL fishery,Sex combined,69,170,0.1105
2013,LL fishery,Sex combined,69,134,0.0956
2014,LL fishery,Sex combined,69,144,0.1063
2015,LL fishery,Sex combined,69,145,0.1198
2016,LL fishery,Sex combined,69,144,0.0986
2017,LL fishery,Sex combined,69,127,0.088
2018,LL fishery,Sex combined,69,121,0.0915
2002,LL survey,Sex combined,69,56,0.0835
2003,LL survey,Sex combined,69,90,0.1111
2004,LL survey,Sex combined,69,84,0.10780000000000001
2005,LL survey,Sex combined,69,96,0.1068
2006,LL survey,Sex combined,69,105,0.1396
2007,LL survey,Sex combined,69,75,0.0958
2008,LL survey,Sex combined,69,74,0.1165
2009,LL survey,Sex combined,69,65,0.1048
2010,LL survey,Sex combined,69,65,0.1064
2011,LL survey,Sex combined,69,79,0.1158
2012,LL survey,Sex combined,69,53,0.0717
2013,LL survey,Sex combined,69,49,0.0886
2014,LL survey,Sex combined,69,47,0.0817
2015,LL survey,Sex combined,69,45,0.0896
2016,LL survey,Sex combined,69,58,0.1028
2017,LL survey,Sex combined,69,39,0.0636
2018,LL survey,Sex combined,69,52,0.0881
1997,LL survey,Sex combined,69,65,0.1119
1998,LL survey,Sex combined,69,47,0.1281
1999,LL survey,Sex combined,69,26,0.0758
2000,LL survey,Sex combined,69,43,0.1014
2001,LL survey,Sex combined,69,63,0.0846
2002,Pot survey,Sex combined,69,21,0.0405
2006,Pot survey,Sex combined,69,52,0.0994
2007,Pot survey,Sex combined,69,63,0.0943
2008,Pot survey,Sex combined,69,49,0.0918
2009,Pot survey,Sex combined,69,88,0.1255
2002,LL fishery,Female,71,113,0.0884
2003,LL fishery,Female,71,130,0.126
2004,LL fishery,Female,71,198,0.1244
2005,LL fishery,Female,71,138,0.1094
2006,LL fishery,Female,71,151,0.1397
2007,LL fishery,Female,71,130,0.1304
2008,LL fishery,Female,71,137,0.1335
2009,LL fishery,Female,71,151,0.1441
2010,LL fishery,Female,71,137,0.1376
2011,LL fishery,Female,71,127,0.1373
2012,LL fishery,Female,71,122,0.1308
2013,LL fishery,Female,71,84,0.1172
2014,LL fishery,Female,71,79,0.1005
2015,LL fishery,Female,71,61,0.0805
2016,LL fishery,Female,71,83,0.0882
2017,LL fishery,Female,71,72,0.0857
2018,LL fishery,Female,71,72,0.0881
2002,LL survey,Female,71,18,0.0584
2003,LL survey,Female,71,35,0.0879
2004,LL survey,Female,71,45,0.1092
2005,LL survey,Female,71,76,0.1476
2006,LL survey,Female,71,77,0.1791
2007,LL survey,Female,71,58,0.1315
2008,LL survey,Female,71,40,0.113
2009,LL survey,Female,71,65,0.1776
2010,LL survey,Female,71,35,0.1084
2011,LL survey,Female,71,33,0.0894
2012,LL survey,Female,71,49,0.1181
2013,LL survey,Female,71,25,0.0958
2014,LL survey,Female,71,22,0.0753
2015,LL survey,Female,71,35,0.1186
2016,LL survey,Female,71,24,0.075
2017,LL survey,Female,71,18,0.0513
2018,LL survey,Female,71,33,0.0917
1997,LL survey,Female,71,23,0.081
1998,LL survey,Female,71,21,0.1034
1999,LL survey,Female,71,8,0.0513
2000,LL survey,Female,71,14,0.0619
2001,LL survey,Female,71,17,0.0489
2002,Pot survey,Female,71,7,0.0246
2006,Pot survey,Female,71,33,0.1174
2007,Pot survey,Female,71,45,0.1169
2008,Pot survey,Female,71,39,0.1211
2009,Pot survey,Female,71,55,0.1253
